Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio,Actual_Churn,Predicted_Churn,Churn_Probability,Churn_Probability_%,Predicted_Status,High_Risk,Risk_Category,High_Value,High_Value_At_Risk
0,0,0,1,0,0,0,0,0,1,0,46,0,2,31,5,0.568,0.765,0.112,2.583333333,50.03333333,0.887540944,0.112459056,0.25,0.166666667,0,0,0.104195312,10.42,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,45,0,2,33,1,0.549,0.292,0,2.75,65.70967742,1,0,0.25,0.25,1,1,0.989371785,98.94,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,35,0,1,26,4,0.873,0.9,0.469,2.166666667,55.75,0.53076121,0.46923879,0.25,0.166666667,0,0,0.035253612,3.53,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,1,46,0,3,36,5,0.58,0.44,0.324,3,51.48611111,0.675834971,0.324165029,0.333333333,0.25,0,1,0.723323968,72.33,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,56,0,1,48,6,0.706,0.882,0,4,41.75,1,0,0.166666667,0.166666667,0,0,0.043158443,4.32,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,49,0,3,37,4,0.476,0.324,0,3.083333333,35.83673469,1,0,0.083333333,0.166666667,1,1,0.533512537,53.35,Churn,1,High Risk,0,0
3,0,0,0,0,1,0,0,0,1,0,55,1,5,47,3,0.414,0.333,0,3.916666667,39.63888889,1,0,0.333333333,0.083333333,1,1,0.567630558,56.76,Churn,1,High Risk,0,0
3,0,0,0,0,0,1,0,0,1,0,40,1,3,34,4,0.449,0.548,0.233,2.833333333,70.21538462,0.766988163,0.233011837,0.166666667,0.166666667,0,0,0.086328924,8.63,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,39,0,2,25,4,0.868,0.974,0.525,2.083333333,66.14285714,0.475014037,0.524985963,0.083333333,0.166666667,0,0,0.017534325,1.75,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,1,0,0,49,1,4,44,2,1.048,0.729,0.112,3.666666667,121.8429752,0.88820437,0.11179563,0.25,0.25,0,1,0.639131372,63.91,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,55,0,2,43,6,1.06,0.977,0.363,3.583333333,47.97647059,0.637061404,0.362938596,0.25,0.166666667,0,0,0.004058136,0.41,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,51,0,2,36,4,0.738,0.733,0.32,3,64.3974359,0.679879276,0.320120724,0.083333333,0.25,0,0,0.025030647,2.5,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,1,0,0,53,1,3,40,6,0.885,1.182,0.177,3.333333333,54.04166667,0.822812052,0.177187948,0.416666667,0.166666667,0,0,0.008171756,0.82,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,39,1,3,23,6,0.668,0.44,0.793,1.916666667,47.52777778,0.206769684,0.793230316,0.333333333,0.083333333,0,0,0.041055223,4.11,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,0,1,39,1,2,32,3,0.896,0.517,0,2.666666667,64.94505495,1,0,0.166666667,0.166666667,0,0,0.490490034,49.05,Retained,0,Lower Risk,0,0
1,1,0,0,0,0,0,0,0,1,0,33,1,4,20,2,0.702,0.684,0,1.666666667,121.015625,1,0,0.25,0.083333333,1,0,0.197315206,19.73,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,51,0,1,36,2,0.999,0.395,0,3,78.73333333,1,0,0.166666667,0.25,1,1,0.990328592,99.03,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,38,0,2,25,2,0.991,1.111,0.353,2.083333333,58.23684211,0.646677472,0.353322528,0.083333333,0.25,0,0,0.04965107,4.97,Retained,0,Lower Risk,0,0
1,0,1,0,0,0,0,0,0,0,0,42,1,3,36,3,0.31,0.65,0,3,49.72727273,1,0,0.083333333,0.166666667,0,0,0.488914895,48.89,Retained,0,Lower Risk,0,0
4,1,1,0,0,0,0,0,1,0,0,45,1,5,36,6,1.007,1.206,0.059,3,54.22666667,0.940954919,0.059045081,0.333333333,0.083333333,0,0,0.001270083,0.13,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,49,1,5,36,6,0.976,0.5,0,3,43.06666667,1,0,0.166666667,0.166666667,0,0,0.240704977,24.07,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,52,1,2,45,2,0.466,0.621,0,3.75,50.10638298,1,0,0.25,0.25,1,1,0.813596085,81.36,Churn,1,High Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,34,1,3,28,3,1.013,0.714,0.081,2.333333333,42.88888889,0.919281244,0.080718756,0.25,0.083333333,0,0,0.025083525,2.51,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,0,31,0,2,19,6,0.866,0.789,0.687,1.583333333,39.66176471,0.312653347,0.687346653,0,0.166666667,0,0,0.004892332,0.49,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,58,0,2,50,4,0.777,0.68,0,4.166666667,57.69047619,1,0,0.25,0.25,0,0,0.180715775,18.07,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,0,0,47,1,4,28,6,0.507,0.516,0,2.333333333,44.85106383,1,0,0.25,0.083333333,1,0,0.324597547,32.46,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,42,0,2,29,3,0.607,0.814,0.341,2.416666667,59.78205128,0.659447983,0.340552017,0.083333333,0.25,0,0,0.011689957,1.17,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,50,0,4,36,6,0.752,0.643,0.801,3,67.65217391,0.199342376,0.800657624,0.166666667,0.166666667,0,0,0.030881037,3.09,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,51,0,4,39,3,0.787,0.553,0.731,3.25,62.23728814,0.268703899,0.731296101,0.083333333,0.166666667,0,0,0.059783481,5.98,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,0,0,1,0,0,36,1,3,24,2,0.713,0.361,0.141,2,52.95918367,0.858695652,0.141304348,0.25,0.166666667,1,1,0.89184561,89.18,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,51,0,2,36,2,0.615,0.619,0.948,3,68.52941176,0.05163728,0.94836272,0.166666667,0.166666667,0,0,0.156330347,15.63,Retained,0,Lower Risk,0,0
1,1,0,1,0,0,0,0,0,1,0,42,1,3,36,3,0.84,0.558,0.122,3,51.70149254,0.877695932,0.122304068,0.25,0.166666667,0,0,0.126162303,12.62,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,48,1,4,36,1,0.766,0.231,0.212,3,40.1875,0.787809813,0.212190187,0.083333333,0.25,1,1,0.819164079,81.92,Churn,1,High Risk,0,0
3,0,0,0,1,0,0,0,0,0,1,40,1,3,34,1,0.399,0.345,0,2.833333333,54.56410256,1,0,0.333333333,0.25,1,1,0.996623819,99.66,Churn,1,High Risk,0,0
3,0,0,0,1,0,0,0,0,1,0,41,1,3,36,4,0.826,0.524,0.196,3,34.1875,0.803711546,0.196288454,0.25,0.25,0,0,0.189747178,18.97,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,53,0,2,46,3,0.766,0.971,0,3.833333333,67.07246377,1,0,0.166666667,0.416666667,0,0,0.101662755,10.17,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,0,0,0,43,1,4,36,2,0.969,0.75,0,3,124.5555556,1,0,0.166666667,0.25,1,1,0.735695438,73.57,Churn,1,High Risk,0,0
3,0,0,0,0,1,0,0,0,1,0,48,1,1,38,4,0.955,0.485,0,3.166666667,99.79591837,1,0,0.166666667,0.166666667,1,1,0.951613872,95.16,Churn,1,High Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,38,1,1,29,2,0.697,0.698,0,2.416666667,60.28767123,1,0,0.25,0.166666667,0,0,0.348423205,34.84,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,40,1,4,35,3,0.628,0.9,0.346,2.916666667,53.73684211,0.65379373,0.34620627,0.083333333,0.25,0,0,0.014729224,1.47,Retained,0,Lower Risk,0,0
3,0,0,0,0,1,0,0,1,0,0,44,1,2,37,5,0.552,0.781,0,3.083333333,70.92982456,1,0,0.083333333,0.083333333,0,0,0.006625339,0.66,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,33,0,3,22,2,0.761,0.686,0,1.833333333,52.65116279,1,0,0.166666667,0.25,0,0,0.209632635,20.96,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,55,1,2,46,2,0.855,0.528,0,3.833333333,96.97530864,1,0,0.083333333,0.083333333,0,0,0.159518322,15.95,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,0,0,0,55,0,1,47,3,0.735,0.688,0.691,3.916666667,56.97530864,0.309232481,0.690767519,0.25,0.166666667,0,0,0.042578775,4.26,Retained,0,Lower Risk,0,0
2,1,0,1,0,0,0,0,0,0,0,44,1,3,34,2,0.865,0.579,0.048,2.833333333,93.88888889,0.952138139,0.047861861,0.25,0.25,0,0,0.3388467,33.88,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,1,0,0,49,1,1,37,5,0.308,0.556,0.25,3.083333333,52.15714286,0.750309023,0.249690977,0.333333333,0.083333333,0,0,0.047371662,4.74,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,1,0,0,53,1,2,36,5,1.466,0.833,0.328,3,59.93939394,0.671973566,0.328026434,0.25,0.25,0,0,0.008024069,0.8,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,0,0,1,53,1,1,34,2,0.709,0.727,0.174,2.833333333,131.1315789,0.825555425,0.174444575,0.166666667,0.083333333,0,0,0.002521615,0.25,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,31,1,2,24,6,0.801,0.605,0.034,2,33.75362319,0.965812956,0.034187044,0.25,0.25,0,0,0.028949751,2.89,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,0,0,49,0,3,40,3,0.442,0.263,0,3.333333333,56.375,1,0,0.166666667,0.25,0,1,0.954361254,95.44,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,32,0,0,17,1,0.84,0.776,0.243,1.416666667,61.75862069,0.757030371,0.242969629,0.083333333,0.166666667,0,0,0.021305502,2.13,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,39,0,4,36,5,0.657,0.6,0.635,3,47.25,0.365274051,0.634725949,0.083333333,0.25,0,0,0.099549089,9.95,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,45,1,3,40,3,0.358,0.448,0,3.333333333,38.85714286,1,0,0.166666667,0.25,1,1,0.784875432,78.49,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,1,0,0,0,49,0,4,43,5,0.796,0.644,0.255,3.583333333,52.90540541,0.745049505,0.254950495,0.166666667,0.083333333,0,0,0.005814347,0.58,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,59,0,0,46,4,0.74,0.714,0.529,3.833333333,40.44444444,0.470762155,0.529237845,0.166666667,0.083333333,0,0,0.008298142,0.83,Retained,0,Lower Risk,0,0
0,1,0,0,0,0,0,1,1,0,0,51,0,2,36,6,0.699,0.867,0.082,3,66.48214286,0.918042282,0.081957718,0.25,0.166666667,0,0,0.025823623,2.58,Retained,0,Lower Risk,0,0
2,2,0,1,0,0,0,0,1,0,0,48,1,4,36,1,0.72,0.562,0,3,73.96,1,0,0.083333333,0.5,0,0,0.019871779,1.99,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,42,0,3,34,6,0.781,0.717,0.267,2.833333333,44.59493671,0.733271548,0.266728452,0.166666667,0.25,0,0,0.063686531,6.37,Retained,0,Lower Risk,0,0
4,1,0,0,0,1,0,0,1,0,0,50,1,5,36,5,0.926,0.778,0.026,3,41.984375,0.974185885,0.025814115,0.333333333,0.166666667,0,0,0.0450505,4.51,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,59,0,1,52,2,0.383,0.818,0.14,4.333333333,53.4,0.860159874,0.139840126,0.25,0.25,0,0,0.271595193,27.16,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,37,0,2,30,5,1.553,1.25,0.67,2.5,45.25,0.3298026,0.6701974,0.166666667,0.166666667,0,0,0.000995815,0.1,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,60,0,0,36,4,0.829,1.091,0,3,71.28985507,1,0,0.25,0.166666667,0,0,0.095903277,9.59,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,0,1,36,0,2,23,6,0.659,0.75,0.445,1.916666667,57.86904762,0.554841897,0.445158103,0.25,0.166666667,0,0,0.054173117,5.42,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,0,0,1,0,48,1,4,30,4,0.818,0.838,0.676,2.5,58.91176471,0.32446326,0.67553674,0.166666667,0.166666667,0,0,0.008132427,0.81,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,0,0,1,0,0,58,1,3,54,5,0.768,0.4,0.605,4.5,48,0.395133256,0.604866744,0.333333333,0.083333333,0,0,0.053124153,5.31,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,37,0,3,29,5,0.675,0.733,0.625,2.416666667,51.85897436,0.375386997,0.624613003,0.166666667,0.25,0,0,0.030939615,3.09,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,0,1,42,1,4,36,4,0.73,0.548,0,3,54.02083333,1,0,0.333333333,0.25,1,1,0.541932518,54.19,Churn,1,High Risk,0,0
4,0,0,0,0,0,1,0,0,0,0,52,1,2,47,5,0.529,0.614,0.051,3.916666667,57.87323944,0.948644553,0.051355447,0.166666667,0.166666667,0,0,0.020342542,2.03,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,30,1,0,21,5,1.079,0.514,0.506,1.75,46.05660377,0.49437751,0.50562249,0.25,0.333333333,0,0,0.007286583,0.73,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,0,1,0,0,52,0,3,47,6,0.563,0.347,0,3.916666667,35.59090909,1,0,0.25,0.25,0,1,0.626246511,62.62,Churn,1,High Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,50,0,1,37,3,0.462,0.675,0.109,3.083333333,61.19402985,0.891246684,0.108753316,0,0.083333333,0,0,0.002158756,0.22,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,36,1,2,27,3,1.007,0.891,0.107,2.25,35.20689655,0.893132716,0.106867284,0.166666667,0.25,0,0,0.013445577,1.34,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,49,1,3,38,5,0.654,0.608,0.253,3.166666667,44.45121951,0.74675655,0.25324345,0.083333333,0.25,0,0,0.072957879,7.3,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,54,0,3,41,5,0.82,0.824,0.386,3.416666667,38.90322581,0.614046188,0.385953812,0.333333333,0.333333333,0,0,0.113326773,11.33,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,50,1,2,43,3,0.82,0.796,0,3.583333333,53.86363636,1,0,0.25,0.083333333,0,0,0.024266872,2.43,Retained,0,Lower Risk,0,0
1,1,0,1,0,0,0,0,0,0,1,41,1,4,32,4,0.356,0.387,0.026,2.666666667,40.46511628,0.974256466,0.025743534,0.333333333,0.166666667,1,1,0.510020397,51,Churn,1,High Risk,0,0
2,0,0,0,0,0,0,0,1,0,0,50,1,1,40,4,0.54,0.66,0.1,3.333333333,57.57692308,0.899735693,0.100264307,0.333333333,0.166666667,0,0,0.027983247,2.8,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,63,0,1,49,3,0.497,0.522,0.579,4.083333333,43.97142857,0.420885068,0.579114932,0.25,0.083333333,0,0,0.048104631,4.81,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,26,1,0,36,6,0.805,0.45,0.493,3,42.0862069,0.507129799,0.492870201,0.25,0.25,0,0,0.009972475,1,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,53,0,1,47,4,2.121,1.364,0.432,3.916666667,55.34615385,0.568245125,0.431754875,0.25,0.166666667,0,0,0.003708648,0.37,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,0,43,0,2,30,3,0.677,0.56,0,2.5,49.66666667,1,0,0.333333333,0.25,1,1,0.777085483,77.71,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,54,0,0,45,5,1.039,0.769,0.292,3.75,52.59782609,0.708210059,0.291789941,0.166666667,0.166666667,0,0,0.016006264,1.6,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,0,1,40,0,2,36,6,0.449,0.952,0.843,3,52.04878049,0.156682028,0.843317972,0.25,0.083333333,1,0,0.02354928,2.35,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,0,0,1,47,1,2,36,3,0.659,0.744,0,3,63.19117647,1,0,0.166666667,0.166666667,0,0,0.056137919,5.61,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,45,1,3,32,2,0.512,0.583,0,2.666666667,37.47368421,1,0,0.166666667,0.25,1,1,0.932721116,93.27,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,63,0,1,36,6,1.236,1.231,0.395,3,57.13793103,0.604739098,0.395260902,0.25,0.166666667,0,0,0.002481772,0.25,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,46,1,3,40,4,0.787,0.8,0.074,3.333333333,45.07407407,0.926251413,0.073748587,0.25,0.25,0,0,0.03669372,3.67,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,49,0,1,40,5,0.844,0.811,0.698,3.333333333,60.53731343,0.301972686,0.698027314,0.25,0.083333333,0,0,0.005114571,0.51,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,45,1,4,30,6,1.285,1.053,0.051,2.5,45.46153846,0.949276596,0.050723404,0.166666667,0.166666667,0,0,0.000970134,0.1,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,54,0,3,49,2,0.579,0.512,0,4.083333333,74.90769231,1,0,0.166666667,0.166666667,0,0,0.351440583,35.14,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,53,0,1,32,4,0.711,0.656,0.228,2.666666667,137.8679245,0.772216547,0.227783453,0.25,0.166666667,0,0,0.047244882,4.72,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,41,0,3,31,4,0.702,0.7,0.204,2.583333333,42.92156863,0.795932803,0.204067197,0.166666667,0.25,1,0,0.115156931,11.52,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,56,0,0,48,3,0.618,0.5,0,4,56.13333333,1,0,0.083333333,0.25,0,1,0.579470471,57.95,Churn,1,High Risk,0,0
0,0,1,0,0,0,0,0,1,0,0,64,0,0,53,4,0.67,0.667,0.341,4.416666667,43.51428571,0.658733065,0.341266935,0.25,0.083333333,0,0,0.011779655,1.18,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,35,1,3,20,5,0.637,1.071,0.285,1.666666667,59.48275862,0.714550854,0.285449146,0.333333333,0.25,0,0,0.011296714,1.13,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,43,0,4,34,2,0.73,0.952,0,2.833333333,55.73170732,1,0,0.083333333,0.25,0,0,0.128252363,12.83,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,0,1,44,0,3,39,6,0.66,0.659,0.44,3.25,67.23287671,0.56031051,0.43968949,0.25,0.083333333,0,0,0.008339315,0.83,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,43,0,1,30,5,0.944,0.723,0.069,2.5,51.97530864,0.930781332,0.069218668,0.25,0.25,0,0,0.067769182,6.78,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,53,1,0,34,3,0.543,0.66,0.071,2.833333333,64.12820513,0.929118679,0.070881321,0.333333333,0.083333333,0,0,0.01040892,1.04,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,0,0,48,0,1,38,4,0.866,0.632,0.449,3.166666667,50.22580645,0.551241793,0.448758207,0.166666667,0.083333333,0,0,0.007741203,0.77,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,29,0,1,21,2,0.674,0.744,0.642,1.75,63.48,0.35769774,0.64230226,0.25,0.083333333,0,0,0.027896826,2.79,Retained,0,Lower Risk,0,0
1,0,1,0,0,0,0,0,1,0,0,45,0,3,32,2,0.712,0.638,0,2.666666667,57.94805195,1,0,0.083333333,0.083333333,0,0,0.032763963,3.28,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,0,1,0,33,1,2,23,3,0.699,1.35,0.265,1.916666667,47.85106383,0.735348115,0.264651885,0.25,0.333333333,0,0,0.022745871,2.27,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,0,1,0,42,0,4,35,4,0.704,1.086,0.737,2.916666667,58.98630137,0.263157895,0.736842105,0.25,0.25,0,0,0.036573969,3.66,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,1,0,0,49,1,0,29,3,0.738,0.5,0,2.416666667,64.69444444,1,0,0.25,0.25,1,1,0.532545129,53.25,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,26,0,1,13,6,0.832,0.471,0.08,1.083333333,53.56,0.920379778,0.079620222,0.25,0.166666667,0,0,0.076656886,7.67,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,45,1,4,33,3,0.673,0.61,0.038,2.75,63.66666667,0.961790324,0.038209676,0.25,0.416666667,0,0,0.054365224,5.44,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,42,1,4,35,3,0.686,0.511,0.11,2.916666667,59.38235294,0.890092258,0.109907742,0.083333333,0.25,0,0,0.139430283,13.94,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,55,1,4,41,2,1.031,0.25,0.033,3.416666667,64.6,0.967343977,0.032656023,0.166666667,0.166666667,1,1,0.963711704,96.37,Churn,1,High Risk,0,0
3,0,1,0,0,0,0,0,1,0,0,50,1,2,38,6,1.072,2,0.053,3.166666667,55.8,0.94743083,0.05256917,0.166666667,0.166666667,0,0,0.002533594,0.25,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,50,0,1,41,4,0.858,0.909,0.08,3.416666667,56.3968254,0.920246827,0.079753173,0.25,0.166666667,0,0,0.02715431,2.72,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,39,0,1,21,1,0.502,0.745,0.476,1.75,49.94382022,0.523892571,0.476107429,0.083333333,0.166666667,0,0,0.139557032,13.96,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,33,0,1,36,5,0.727,0.757,0.223,3,135.8211382,0.776732555,0.223267445,0.25,0.25,0,0,0.097871463,9.79,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,1,0,0,56,1,3,46,1,0.971,0.907,0.066,3.833333333,115.1341463,0.933993115,0.066006885,0.25,0.25,1,1,0.730148293,73.01,Churn,1,High Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,46,1,3,32,6,0.767,0.688,0,2.666666667,46.66666667,1,0,0.25,0.166666667,0,0,0.12081568,12.08,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,40,1,2,28,6,0.625,0.75,0,2.333333333,68.95714286,1,0,0.25,0.25,0,0,0.063577456,6.36,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,56,0,3,39,1,0.621,0.424,0,3.25,53.38297872,1,0,0.333333333,0.25,1,1,0.994448346,99.44,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,31,0,0,22,3,0.764,0.722,0.579,1.833333333,38.16129032,0.420780442,0.579219558,0.083333333,0.083333333,0,0,0.005869085,0.59,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,1,0,0,44,1,2,34,4,0.681,0.636,0.299,2.833333333,50.64444444,0.700626959,0.299373041,0.333333333,0.333333333,0,0,0.072589789,7.26,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,56,0,2,52,3,0.451,0.5,0.599,4.333333333,44.4047619,0.401483924,0.598516076,0.083333333,0.416666667,1,1,0.588420416,58.84,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,48,0,2,43,2,0.979,0.754,0.189,3.583333333,130.3271028,0.811064048,0.188935952,0.25,0.25,0,0,0.344814732,34.48,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,46,0,3,35,6,0.741,0.745,0.532,2.916666667,89.1097561,0.467858869,0.532141131,0.083333333,0.416666667,0,0,0.007384227,0.74,Retained,0,Lower Risk,0,0
1,1,0,1,0,0,0,0,0,0,1,49,1,1,41,6,0.893,0.714,0.048,3.416666667,33.75,0.951707775,0.048292225,0.25,0.083333333,0,0,0.004003455,0.4,Retained,0,Lower Risk,0,0
3,1,0,0,0,0,1,0,0,1,0,48,1,4,43,2,0.671,0.4,0,3.583333333,58.07142857,1,0,0.333333333,0.25,1,1,0.982622582,98.26,Churn,1,High Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,37,1,3,25,3,0.635,0.487,0.115,2.083333333,35.79310345,0.884597456,0.115402544,0,0.25,0,0,0.034689618,3.47,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,49,0,2,41,5,0.847,0.829,0.71,3.416666667,60.69333333,0.28962818,0.71037182,0.166666667,0.25,0,0,0.023465646,2.35,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,50,0,3,40,5,0.661,0.333,0.074,3.333333333,63.08333333,0.925612053,0.074387947,0.333333333,0.333333333,1,1,0.9210531,92.11,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,55,0,2,50,2,0.707,0.44,0,4.166666667,75.52777778,1,0,0.25,0.5,1,1,0.971738121,97.17,Churn,1,High Risk,0,0
1,1,0,0,0,0,1,0,0,0,0,53,0,1,36,5,0.725,0.456,0.081,3,57.3253012,0.918546695,0.081453305,0.083333333,0.083333333,0,0,0.028447344,2.84,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,55,0,2,50,6,0.412,0.586,0,4.166666667,37.63043478,1,0,0.333333333,0.083333333,0,0,0.108574473,10.86,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,44,0,1,36,2,0.736,0.429,0,3,61.8,1,0,0.25,0.25,1,1,0.97405489,97.41,Churn,1,High Risk,0,0
